Date_Key,Scenario_ID,GL_Account_ID,CF_Category,Amount_EUR
20260630,ACT,CF016,Financing,-0.0
20260630,ACT,CF017,Financing,0
20260630,ACT,CF018,Financing,-220579.28
20260731,ACT,CF001,Operating,0
20260731,ACT,CF002,Operating,0
20260731,ACT,CF003,Operating,0
20260731,ACT,CF004,Operating,16771208.7
20260731,ACT,CF005,Operating,12389872.72
20260731,ACT,CF006,Operating,-9991486.27
20260731,ACT,CF007,Operating,155141.93
20260731,ACT,CF008,Operating,-286499.42
20260731,ACT,CF009,Operating,51017.09
20260731,ACT,CF010,Investing,-2461370.53
20260731,ACT,CF011,Investing,0
20260731,ACT,CF012,Investing,41417.56
20260731,ACT,CF013,Investing,-540756.25
20260731,ACT,CF014,Financing,0
20260731,ACT,CF015,Financing,0
20260731,ACT,CF016,Financing,0
20260731,ACT,CF017,Financing,0
20260731,ACT,CF018,Financing,-155976.22
20260831,ACT,CF001,Operating,0
20260831,ACT,CF002,Operating,0
20260831,ACT,CF003,Operating,0
20260831,ACT,CF004,Operating,2763072.26
20260831,ACT,CF005,Operating,1355067.2
20260831,ACT,CF006,Operating,-1578927.78
20260831,ACT,CF007,Operating,19631.08
20260831,ACT,CF008,Operating,-41339.45
20260831,ACT,CF009,Operating,70086.9
20260831,ACT,CF010,Investing,-2368784.55
20260831,ACT,CF011,Investing,0
20260831,ACT,CF012,Investing,38988.2
20260831,ACT,CF013,Investing,-583147.33
20260831,ACT,CF014,Financing,0
20260831,ACT,CF015,Financing,0
20260831,ACT,CF016,Financing,0
20260831,ACT,CF017,Financing,0
20260831,ACT,CF018,Financing,-121531.17
20260930,ACT,CF001,Operating,0
20260930,ACT,CF002,Operating,0
20260930,ACT,CF003,Operating,0
20260930,ACT,CF004,Operating,-20667641.57
20260930,ACT,CF005,Operating,-15859180.9
20260930,ACT,CF006,Operating,10698126.14
20260930,ACT,CF007,Operating,-179098.74
20260930,ACT,CF008,Operating,362985.17
20260930,ACT,CF009,Operating,100132.52
20260930,ACT,CF010,Investing,-3120483.94
20260930,ACT,CF011,Investing,0
20260930,ACT,CF012,Investing,37042.8
20260930,ACT,CF013,Investing,-374762.42
20260930,ACT,CF014,Financing,0
20260930,ACT,CF015,Financing,-4000000.0
20260930,ACT,CF016,Financing,-0.0
20260930,ACT,CF017,Financing,0
20260930,ACT,CF018,Financing,-173830.72
20261031,ACT,CF001,Operating,0
20261031,ACT,CF002,Operating,0
20261031,ACT,CF003,Operating,0
20261031,ACT,CF004,Operating,-2112447.62
20261031,ACT,CF005,Operating,-1315900.77
20261031,ACT,CF006,Operating,2938297.31
20261031,ACT,CF007,Operating,-24312.3
20261031,ACT,CF008,Operating,25768.11
20261031,ACT,CF009,Operating,100533.17
20261031,ACT,CF010,Investing,-3159968.65
20261031,ACT,CF011,Investing,0
20261031,ACT,CF012,Investing,37214.29
20261031,ACT,CF013,Investing,-649661.19
20261031,ACT,CF014,Financing,0
20261031,ACT,CF015,Financing,0
20261031,ACT,CF016,Financing,0
20261031,ACT,CF017,Financing,0
20261031,ACT,CF018,Financing,-219878.65
20261130,ACT,CF001,Operating,0
20261130,ACT,CF002,Operating,0
20261130,ACT,CF003,Operating,0
20261130,ACT,CF004,Operating,-2965983.02
20261130,ACT,CF005,Operating,-3632241.27
20261130,ACT,CF006,Operating,778866.43
20261130,ACT,CF007,Operating,-83008.28
20261130,ACT,CF008,Operating,63603.82
20261130,ACT,CF009,Operating,91393.09
20261130,ACT,CF010,Investing,-3047897.01
20261130,ACT,CF011,Investing,0
20261130,ACT,CF012,Investing,35772.41
20261130,ACT,CF013,Investing,-454104.81
20261130,ACT,CF014,Financing,0
20261130,ACT,CF015,Financing,0
20261130,ACT,CF016,Financing,0
20261130,ACT,CF017,Financing,0
20261130,ACT,CF018,Financing,-170409.75
20261231,ACT,CF001,Operating,0
20261231,ACT,CF002,Operating,0
20261231,ACT,CF003,Operating,0
20261231,ACT,CF004,Operating,-7144037.67
20261231,ACT,CF005,Operating,-6256058.09
20261231,ACT,CF006,Operating,6009681.34
20261231,ACT,CF007,Operating,-91076.23
20261231,ACT,CF008,Operating,156031.47
20261231,ACT,CF009,Operating,145699.09
20261231,ACT,CF010,Investing,-3520785.82
20261231,ACT,CF011,Investing,0
20261231,ACT,CF012,Investing,41255.15
20261231,ACT,CF013,Investing,-657302.46
20261231,ACT,CF014,Financing,20000000
20261231,ACT,CF015,Financing,-4000000.0
20261231,ACT,CF016,Financing,-0.0
20261231,ACT,CF017,Financing,0
20261231,ACT,CF018,Financing,-277874.07
